time,Nino34,WWV,NPMM,SPMM,IOB,IOD,SIOD,TNA,ATL3,SASD,month
1993-08-01,0.19936094,-6.97345,0.25408372,0.06333272,-0.12085276,-0.22087999,0.026220249,-0.1856089,0.09843068,0.13538124,8
1993-09-01,0.42840222,-3.6002023,0.25715172,0.15004542,-0.1320963,-0.39524832,0.034459677,-0.23091692,0.49620676,-0.27933776,9
1993-10-01,0.4929705,-4.167387,0.424056,0.28786898,-0.174944,-0.16132821,0.19124612,-0.3491973,0.61411315,-0.2863131,10
1993-11-01,0.4058484,-4.7466087,0.56450987,-0.011797486,-0.045614056,-0.14877082,0.2639118,-0.41038957,0.63906187,-0.46088007,11
1993-12-01,0.35217595,-5.2952394,0.38297462,-0.27877977,-0.13388672,-0.061849058,0.080088355,-0.48942932,0.33499935,0.10030317,12
1994-01-01,0.035175953,-6.6087933,0.50921535,0.0026603227,0.07039983,0.1209953,0.066160426,-0.53178525,0.27032605,0.3227403,1
1994-02-01,-0.026381915,-7.4862356,0.5899424,-0.5830814,-0.13339804,-0.095307,-0.009589396,-0.7201379,-0.13136664,0.057144444,2
1994-03-01,0.065134384,-6.4262757,0.6432576,-0.42891246,-0.11934457,0.5855134,0.3294502,-0.5311612,-0.103304245,-0.19134042,3
1994-04-01,0.08730636,-4.3991365,0.64573455,0.07722268,-0.14187886,0.5000811,0.29175034,-0.47981867,0.0846397,-0.6247724,4
1994-05-01,0.15178037,-3.2916067,0.40102035,0.06530754,-0.09819366,0.6939611,0.59391505,-0.6649324,-0.011388865,-0.31643894,5
1994-06-01,0.23404518,-3.5500436,0.37710628,0.095135204,-0.18102339,0.6709933,0.7273366,-0.6884101,-0.46875253,-0.029017387,6
1994-07-01,-0.00080962194,-2.6702137,0.50078243,0.17037848,-0.15771334,0.9068559,0.5821032,-0.62702644,-0.76695544,0.08462977,7
1994-08-01,0.3768736,-0.3088353,0.40836352,-0.0962245,-0.23048921,1.2599171,0.47575983,-0.4565666,-0.082380444,0.2840939,8
1994-09-01,0.31282017,0.5853876,0.2578141,0.16763937,-0.23777476,1.5329051,0.43915784,-0.49730197,-0.079741105,0.323214,9
1994-10-01,0.846282,2.8361413,0.24080454,0.46584967,-0.08768515,1.679641,0.40993643,-0.26433903,-0.096311614,-0.00077220047,10
1994-11-01,1.2051432,4.671635,-0.042929128,0.16703822,-0.15585473,0.48639542,-0.35354054,-0.23390873,0.049818274,-0.20308943,11
1994-12-01,1.2206429,1.9228172,-0.4099614,0.32372972,-0.17585407,0.413267,-0.14343053,-0.31433526,0.2102703,-0.59692746,12
1995-01-01,0.9365705,-0.8411814,-0.30438477,0.20018399,-0.04881444,-0.010378894,-0.22321089,-0.09894314,0.26553366,-0.58132875,1
1995-02-01,0.78844935,-2.9191449,0.23072551,0.018978331,0.029088713,0.44091228,0.10691204,2.2023309e-05,0.2928219,-0.62247616,2
1995-03-01,0.3710494,-6.705036,0.64608544,0.087078385,0.01667208,0.3117725,0.36765406,-0.04565227,0.5736696,-1.1885737,3
1995-04-01,0.12772928,-7.5461273,0.393269,-0.01779363,0.024608895,-0.12347875,-0.22586927,0.118914746,0.5030356,-0.38343748,4
1995-05-01,-0.21179897,-5.2917075,0.3986258,0.14622255,0.09355998,-0.13964234,-0.31931272,0.4029691,0.8331892,-0.07750399,5
1995-06-01,-0.16912848,-3.0604706,0.2095184,0.28843063,0.208708,0.09835807,0.040507216,0.5658091,0.7892838,-0.07270408,6
1995-07-01,-0.12413861,-2.8510559,0.31634036,0.20768474,0.14579543,-0.1902855,0.0747752,0.68727744,0.8140693,0.042708997,7
1995-08-01,-0.47322088,-3.4869883,0.07149598,-0.2258967,0.12227522,-0.08913029,-0.018076299,0.48276046,0.33483735,-0.25114423,8
1995-09-01,-0.84578985,-5.2245593,0.13890651,-0.3132638,0.00056733366,-0.3519929,-0.17533456,0.2894094,0.26243418,-0.33641928,9
1995-10-01,-1.0976663,-5.529021,0.043850154,-0.17513396,0.02123175,-0.25210992,-0.46847263,0.23399417,0.11489031,-0.30603528,10
1995-11-01,-1.0703671,-3.9904122,0.10681535,-0.17991439,-0.20328975,-0.47494173,-0.51021785,0.45314047,0.16394539,-0.00047125574,11
1995-12-01,-1.075601,-2.011956,0.31415358,0.074426845,-0.08047453,0.30962095,0.013699742,0.44061205,-0.010005758,0.3174875,12
1996-01-01,-0.85696983,1.2823406,0.2823576,-0.021174043,-0.038945768,0.40969887,0.010251959,0.622146,-0.016408853,0.18204704,1
1996-02-01,-0.8893301,0.31199464,0.27887753,-0.5095551,-0.036770344,0.5960931,-0.00035294975,0.3983346,0.06826978,-0.742393,2
1996-03-01,-0.6699367,0.4753214,0.2127581,-0.54540634,0.0340485,0.03467606,-0.07836431,0.15191461,0.25906128,-0.10859766,3
1996-04-01,-0.46255118,0.77275395,0.3673354,-0.7807877,-0.09801458,-0.32094368,0.014978337,0.19340059,0.3613449,0.018306702,4
1996-05-01,-0.5663059,1.0838321,0.55100816,-0.6133209,-0.2122574,-0.045778234,-0.009950282,0.21535197,0.5026981,0.053011104,5
1996-06-01,-0.50923514,1.510272,0.47259077,-0.3757951,-0.06316472,-0.20311874,-0.37138784,0.069114536,1.3619381,0.15340936,6
1996-07-01,-0.24345325,1.9631591,0.17734376,-0.18918414,-0.11730635,-0.46490532,-0.63636863,-0.0316526,0.8141993,-0.12636437,7
1996-08-01,-0.3453594,2.3649447,0.25848627,-0.2407132,-0.32498062,-0.8412174,-0.632771,-0.07468868,0.09181608,0.07401346,8
1996-09-01,-0.43447787,1.281406,0.19755727,-0.33379883,-0.14551012,-0.874311,-0.6926199,-0.15467083,-0.14464125,0.0012966167,9
1996-10-01,-0.4615798,1.6581737,0.18426327,-0.3181622,-0.3706115,-1.2521999,-1.019493,-0.119543135,-0.36301884,0.39177015,10
1996-11-01,-0.5285674,3.3417425,0.02020074,-0.15076034,-0.20949274,-0.85860753,-0.6126196,-0.19500199,-0.56015384,0.69961727,11
1996-12-01,-0.6348137,4.7429595,-0.17963284,-0.13509214,-0.16387235,-0.35520867,-0.07413236,-0.11178506,-0.79398113,0.9504986,12
1997-01-01,-0.6309011,8.739281,0.16224153,-0.16579871,-0.07675676,0.08244715,-0.119647615,0.16095912,-0.74717706,1.3810514,1
1997-02-01,-0.3693953,10.191532,0.07515851,0.022049833,-0.3414859,0.33866784,-0.24155083,0.2270702,-0.81987345,1.2786086,2
1997-03-01,-0.20923424,11.684706,0.043787804,0.4614415,-0.06769157,0.33727518,0.17867517,0.1790807,-0.7419688,1.4806095,3
1997-04-01,0.16848448,14.335746,0.025545735,0.58540106,-0.0037042515,0.04572066,0.2470305,0.17785773,-0.79859126,1.2531424,4
1997-05-01,0.63100535,14.9451,0.40981913,0.49019346,-0.060377024,0.049982175,-0.033165373,0.30088314,-0.7507379,1.1223668,5
1997-06-01,1.1252307,13.901167,0.5981451,0.512587,0.20723999,0.37715143,-0.3917216,0.31203783,-1.1192732,0.76886415,6
1997-07-01,1.6172687,12.169596,0.31019425,0.29610398,0.14533786,1.0050182,-0.059711486,0.20530744,-0.7928323,0.31704056,7
1997-08-01,1.9943569,9.930381,0.4496099,0.48680112,0.14031777,1.2525654,0.3682568,0.04523752,-0.19462824,0.2787957,8
1997-09-01,2.2065053,10.871037,0.49687418,0.46244973,0.18397313,1.4122723,0.6073041,0.18565641,-0.08790258,0.044663016,9
1997-10-01,2.5563588,9.150414,0.46538132,0.28833112,0.24102515,2.1410117,0.74854374,0.35037646,0.32668197,-0.3960419,10
1997-11-01,2.7271614,5.341336,0.5746602,0.46869057,0.35321805,2.2545393,1.2243202,0.45844597,0.5988022,-0.8850403,11
1997-12-01,2.7219825,-1.1736939,0.29601973,0.068824865,0.5170632,1.3464981,0.962066,0.3492886,0.76551384,-1.2079265,12
1998-01-01,2.650198,-9.417704,0.09371992,-0.28065,0.7303454,0.8122059,0.7118739,0.40712956,1.0496372,-0.82716304,1
1998-02-01,2.131558,-12.657304,-0.056553233,-0.5447319,0.7933472,0.29262877,0.2681999,0.88380015,1.033132,-0.79866046,2
1998-03-01,1.5194467,-14.655754,-0.057057366,-0.44469175,0.79660434,-0.005947561,0.3830643,0.9914408,0.7538338,-0.6048506,3
1998-04-01,0.9180298,-16.482244,-0.41724545,-0.12858957,0.83824474,-0.20052238,-0.19629343,0.6945474,0.54862773,-0.5602768,4
1998-05-01,0.6962683,-19.340523,-0.400043,0.052616097,0.7789807,-0.071732074,-0.328777,0.58443445,0.42387557,-0.5822977,5
1998-06-01,-0.85601264,-22.295258,-0.3180122,0.037596427,0.5242469,-0.14178865,-0.4392917,0.53425133,0.7555788,-0.6690086,6
1998-07-01,-1.3954692,-21.99627,-0.25415698,0.12543339,0.3049994,-0.5002436,-0.5821234,0.32028937,0.794556,-0.292623,7
1998-08-01,-1.3899221,-21.57484,-0.07954638,0.14861445,0.21239825,-0.7900958,-0.84169656,0.2902034,0.30726945,0.14368936,8
1998-09-01,-0.9345705,-19.015318,-0.26567045,0.18855709,0.13350792,-0.8690941,-0.86659366,0.22192636,0.39965257,0.046284836,9
1998-10-01,-1.2337093,-20.118486,-0.43381503,0.067190535,-0.04986207,-1.2845263,-1.2103322,0.23421147,0.39056775,0.18502863,10
1998-11-01,-1.4192595,-19.532557,-0.51575947,0.07172829,-0.22829463,-0.91343737,-1.2861251,0.29340398,0.31508243,0.437813,11
1998-12-01,-1.7310545,-15.379144,-0.7830689,-0.09303717,-0.22998254,-0.29184482,-1.0801482,0.17099786,0.1512032,0.38760355,12
1999-01-01,-1.5417002,-12.717738,-0.5691413,-0.5118715,-0.21247606,-0.042670343,-1.006664,-0.2423112,-0.026513679,0.13935602,1
1999-02-01,-1.1240723,-10.80376,-0.7736426,-0.6888854,-0.077836685,0.19909689,-0.6164881,-0.26561305,0.24692868,-0.40855494,2
1999-03-01,-0.74326396,-8.950898,-0.7424003,-0.9140739,0.002729354,0.42896655,-0.41040587,-0.3424838,0.17668413,-0.07655757,3
1999-04-01,-0.7677534,-7.921939,-0.806821,-0.8983712,-0.32799542,0.07901779,-0.16845854,-0.26202732,0.2983697,-0.64768517,4
1999-05-01,-0.7673367,-5.8984566,-0.90149546,-0.5792778,-0.5370544,-0.4499881,-0.3578742,-0.09602946,0.79910994,-0.35917687,5
1999-06-01,-0.96212006,-4.6973786,-0.91449237,-0.3842905,-0.41922238,-0.32929853,-0.622338,-0.047569204,1.1459136,-0.44252887,6
1999-07-01,-0.817848,-5.1555223,-0.73623765,-0.36762643,-0.17966817,0.0120559,-0.45574751,0.06284764,1.0482136,-0.5110358,7
1999-08-01,-1.1366345,-5.9346623,-0.77590144,-0.26707008,-0.15236953,-0.07652706,-0.34117252,0.1128321,0.63148314,-0.41261506,8
1999-09-01,-1.0376455,-6.574321,-0.85300994,-0.13104583,-0.085940704,-0.0441635,-0.36584702,0.12010916,0.035307456,-0.3868392,9
1999-10-01,-0.9557036,-5.4317565,-0.75991744,-0.17703758,-0.15229347,-0.48418668,-0.17222041,-0.03487175,-0.17224382,-0.16194507,10
1999-11-01,-1.5524395,-6.043468,-0.49035835,-0.12529585,-0.03740535,-0.5053744,-0.064877056,-0.04682936,0.028496012,-0.050774492,11
1999-12-01,-1.6670138,-5.8519125,-0.5704086,0.1882022,-0.12571307,0.02883229,-0.39685124,0.2204684,0.16618706,0.46526977,12
2000-01-01,-1.7548164,-2.6622312,-0.5643222,0.4685974,-0.04683305,0.19700629,-0.27681077,-0.06175195,-0.016207857,1.1263635,1
2000-02-01,-1.4159915,-0.4835135,-0.36677158,0.58566415,-0.20798965,0.4493213,-0.31898296,-0.052668884,0.15572523,1.0508596,2
2000-03-01,-0.88997775,0.81105477,-0.34639877,0.3843497,-0.38111073,0.20072016,-0.59766763,0.107429646,-0.05278204,0.8240552,3
2000-04-01,-0.56996006,2.427903,-0.3156758,0.03349742,-0.3035435,0.29234532,-0.43703392,-0.000741968,0.024737244,0.7299157,4
2000-05-01,-0.557114,2.4611907,-0.28938946,-0.21393684,-0.25139615,-0.17371592,-0.12492087,-0.15194869,0.077067524,0.6197916,5
2000-06-01,-0.6169567,2.87629,0.005604943,-0.3239724,-0.2732094,-0.30612397,-0.2741467,-0.24882415,-0.46456972,0.26752695,6
2000-07-01,-0.45541966,2.201808,-0.05377711,-0.29278132,-0.14220728,-0.13271692,-0.4201515,-0.1410612,-0.5645353,-0.08426785,7
2000-08-01,-0.32374334,2.261742,-0.028295422,-0.08106859,0.011572308,0.049681753,-0.30944234,-0.11623944,-0.17000052,-0.10462009,8
2000-09-01,-0.3548961,1.0873531,-0.1528512,0.0612077,0.05020263,-0.37181687,-0.44449216,-0.23126289,-0.67445254,-0.18215203,9
2000-10-01,-0.50237817,-1.0729305,-0.21167874,0.25217515,0.08055461,-0.2409105,-0.2989766,-0.32182577,-0.44434914,-0.3425791,10
2000-11-01,-0.80191106,-1.8422788,-0.4511132,0.7808903,0.199149,0.11297522,-0.34161365,-0.4128486,-0.37672457,-0.59158146,11
2000-12-01,-0.7900717,-0.94795674,-0.2663464,0.60744,0.104558684,0.16152024,-0.11857455,-0.4251021,-0.30003232,-0.6085872,12
2001-01-01,-0.63096714,0.12229158,-0.20331459,0.60942143,-0.11556762,0.09743591,-0.35721338,-0.27222863,-0.306094,-0.5714711,1
2001-02-01,-0.47574615,-0.71809554,-0.31975648,0.566261,-0.08828684,0.62891155,0.22177432,-0.21122253,-0.19633526,-0.26171178,2
2001-03-01,-0.24392611,-0.49882513,-0.3723276,0.6750887,0.028966408,0.49064234,0.34812415,0.15384932,-0.0319361,0.19777481,3
2001-04-01,-0.11973013,1.5094713,-0.47286466,0.48944262,-0.008344,-0.024871374,0.35046476,-0.06723323,0.16274258,-0.5016448,4
2001-05-01,-0.1519822,0.12105988,-0.47325322,0.10738781,0.003548771,-0.26239496,0.24789897,-0.07231974,-0.022149965,-0.69382614,5
2001-06-01,0.04491676,1.0683342,-0.23089343,-0.092810325,-0.06379676,-0.27190897,0.25414985,0.05779579,-0.02566981,-0.36182696,6
2001-07-01,0.14878553,2.4762986,-0.06612066,0.05476853,-0.010308272,-0.4059977,0.25332797,0.05541774,-0.29162678,-0.38908142,7
2001-08-01,0.061503273,1.4626775,0.023468254,0.14107433,0.0795189,-0.509391,0.078990236,0.105020545,-0.3737485,-0.15516795,8
2001-09-01,-0.10393383,2.6207883,0.08959926,0.14563525,0.14861822,-0.3572832,0.23981874,0.22229451,-0.383706,0.08398954,9
2001-10-01,-0.09506753,2.8827465,0.109209575,0.20519592,0.03425196,-0.4504192,0.29454958,0.27929938,0.080206886,0.4910462,10
2001-11-01,-0.07065812,3.5436246,0.39014718,0.23513079,0.026766654,-0.12530152,0.20156579,0.47949106,-0.5541529,0.60530365,11
2001-12-01,-0.20658976,4.4379816,0.10561351,-0.10234666,0.27388805,0.0028138945,0.3831043,0.48312205,-0.7422518,0.5761353,12
2002-01-01,0.12137656,5.2538333,0.059116337,-0.097307004,0.23139274,-0.24877807,0.43343642,0.63996077,-0.52031755,0.84606946,1
2002-02-01,0.3267083,4.3829894,-0.19278961,-0.06836593,0.029553521,-0.2167156,0.1689163,0.49558938,-0.48442522,0.816455,2
2002-03-01,0.13740288,2.6279018,-0.08541423,0.40323886,0.18003993,-0.3079269,0.041553143,0.33859152,-0.058440693,-0.26011622,3
2002-04-01,0.12607823,1.0271384,0.10223423,0.18274865,0.21199466,-0.15269127,-0.2831398,-0.15519476,0.1000985,-0.59324396,4
2002-05-01,0.30129623,1.1587985,0.08319295,-0.10274986,-0.10762173,-0.75370604,-0.27321142,-0.32565543,0.08092009,-0.74121964,5
2002-06-01,0.7309743,3.0253074,0.101783864,-0.2914285,0.030162755,-0.5576712,-0.14328471,-0.36639225,0.30199584,-0.5755959,6
2002-07-01,0.71233803,3.7692814,-0.18420129,-0.17748073,0.06624427,-0.3040408,-0.045060176,-0.42549068,-0.0034378213,-0.43387106,7
2002-08-01,0.92114174,5.5274024,-0.09401154,-0.09231286,-0.00136807,-0.43577343,-0.08701981,-0.37797916,-0.23311134,-0.3371909,8
2002-09-01,1.1185577,7.027827,-0.19815072,-0.1021003,0.13629094,0.17407256,0.18396653,-0.307408,-0.3588525,-0.23405348,9
2002-10-01,1.362178,8.119281,-0.15610602,0.016804375,0.26804745,0.13405243,0.47936383,-0.01314511,-0.32907343,-0.4192052,10
2002-11-01,1.5967891,5.6365557,-0.09117908,-0.04822127,0.17546314,0.22793859,0.5954368,-0.10391683,-0.0886943,-0.7081197,11
2002-12-01,1.4909472,2.1329436,0.086503096,-0.2501253,0.34259,-0.050245922,0.43264303,-0.09731177,0.10412978,-0.6555254,12
2003-01-01,1.1919553,-3.0205927,0.16825303,-0.4685095,0.2698313,-0.26999557,0.33987784,0.045127053,0.2970337,-1.272405,1
2003-02-01,0.7604001,-5.973115,0.30014715,-0.49224123,0.30514252,0.30190668,0.12104335,-0.2650808,0.1995155,-1.4807032,2
2003-03-01,0.52828705,-6.5285788,0.28142658,-0.28181973,0.25531352,0.1434453,0.04089493,-0.15710096,0.4343461,-1.4263343,3
2003-04-01,0.023030754,-6.868684,0.16627449,-0.013663165,0.29392055,0.0730506,0.22286993,-0.079765506,0.092485555,-1.1926017,4
2003-05-01,-0.4274618,-5.950118,0.0928562,0.077911906,0.11414453,0.18560566,0.056723297,-0.10135166,-0.35300952,-0.965318,5
2003-06-01,-0.20448884,-0.048323322,0.33804134,0.30888548,0.3281018,0.4691864,0.24026155,-0.10454146,-0.33999124,-0.78534,6
2003-07-01,0.09281433,2.045898,0.2877271,0.34429142,0.208729,0.58570796,0.29364452,0.090087526,0.2890126,-0.4997088,7
2003-08-01,-0.006004493,1.7742906,0.1944026,0.36777067,0.15410385,0.488358,0.60207814,0.3454971,0.27301872,-0.24284425,8
2003-09-01,0.16479707,1.2048442,0.2376989,0.5996465,0.084992856,0.06149381,0.29152507,0.35046566,0.4329376,-0.15185359,9
2003-10-01,0.4746018,1.9281439,0.29702225,0.65025616,0.06570197,-0.08725612,0.2915156,0.42882904,0.33953446,-0.17574914,10
2003-11-01,0.41800207,3.521116,0.106796905,0.75092113,-0.009090838,-0.16952246,0.3386553,0.20589477,0.39628708,-0.3393687,11
2003-12-01,0.41424352,1.7692018,0.079860866,0.34279913,-0.05330019,0.0665371,0.43807876,0.3039834,0.44478464,-0.6728256,12
2004-01-01,0.14445102,1.1713861,0.21980189,-0.18804866,0.20662805,-0.31388333,0.5725287,0.3391083,0.48338538,0.65159,1
2004-02-01,0.1352139,-0.9306973,0.18442832,-0.114863,0.22129102,0.09069506,0.38977027,0.3669231,0.2593857,0.8601953,2
2004-03-01,-0.031640343,-2.8548384,0.23882025,0.05303806,0.06787493,0.24853615,0.6056855,0.23962812,-0.18718633,1.1292319,3
2004-04-01,0.0027755236,-0.8986821,0.18333043,0.10850229,0.17607073,-0.21323934,0.13990656,0.18913485,-0.4728574,1.00592,4
2004-05-01,0.20655034,0.1981356,0.3323846,0.04432226,-0.20063269,-0.4650213,-0.018575266,-0.09520317,-0.73671365,0.3422345,5
2004-06-01,0.1191501,1.3524543,0.21479782,0.15145577,-0.30537257,-0.581827,0.13965654,0.030864852,-0.9199847,0.094251595,6
2004-07-01,0.36677042,5.2181673,0.11751503,0.06665943,-0.23060584,-0.45079726,-0.13970576,0.23259488,-0.5121025,0.055159084,7
2004-08-01,0.6701457,5.1702986,0.14320624,-0.09804389,-0.1783628,-0.23680486,-0.1573138,0.45129186,-0.1657324,0.23157458,8
2004-09-01,0.74509275,6.9638257,0.24266587,-0.03139235,-0.10073598,0.042865403,-0.016277617,0.3447707,0.39560372,0.11792055,9
2004-10-01,0.6654408,6.509478,0.22486664,-0.29716083,0.019337282,0.049171768,0.03130624,0.3234661,0.09137303,0.14504234,10
2004-11-01,0.6530867,5.9890814,-0.05401203,0.016162638,-0.012446985,-0.054687954,-0.20264447,0.5287628,0.26469165,-0.36484912,11
2004-12-01,0.6981816,6.6512985,-0.11754114,-0.016869849,0.076301016,-0.21830362,-0.340401,0.5480047,0.24502555,-0.4884034,12
2005-01-01,0.5187247,4.1763954,0.36080024,-0.2336579,0.11751792,-0.21095715,-0.0626267,0.4314584,0.39476478,-0.062260695,1
2005-02-01,0.31070638,4.104998,0.26051053,-0.33181888,0.17086084,-0.94974124,-0.12360073,0.36416876,0.3007105,0.4681898,2
2005-03-01,0.32266486,5.692517,0.23494862,0.12138425,0.45882043,-0.7679659,0.34485248,0.5946522,0.3175747,0.23065786,3
2005-04-01,0.20346819,2.2132063,0.15354723,-0.08835327,0.24175966,-0.077440456,0.6105207,0.7244128,-0.21343806,-0.12289805,4
2005-05-01,0.30205122,1.0861689,0.29763493,-0.0013115967,0.22703569,0.14006035,0.22049887,0.902592,-0.79482,0.14870103,5
2005-06-01,0.29967716,1.8220311,0.053621713,0.20243317,0.1032615,-0.19076133,0.03062397,0.865521,-1.1313128,0.48166558,6
2005-07-01,0.1938395,0.2538654,0.008609463,0.43327358,-0.026726957,-0.4540008,-0.031044334,0.6574723,-0.6112164,0.25790328,7
2005-08-01,-0.0019772942,0.5363538,0.014967187,0.5471874,-0.013949035,-0.35918313,-0.04740742,0.40545896,-0.14274974,0.19199972,8
2005-09-01,-0.08723314,-0.35528898,-0.12905434,0.3986312,-0.046798036,-0.59495044,-0.11918914,0.31189454,0.041239463,0.17306861,9
2005-10-01,0.045057274,0.14731036,-0.3774636,0.0969194,-0.13682656,-0.5818643,-0.080627844,0.2724464,0.3797912,-0.08770321,10
2005-11-01,-0.35394228,-0.20817901,-0.28518328,0.03714186,-0.21447715,-0.38931412,0.008805113,0.18300211,0.2552576,-0.28125238,11
2005-12-01,-0.6265787,-0.43098676,0.07211073,0.6617852,-0.2864963,-0.4942402,-0.3034651,0.44647077,-0.053673606,-0.15849961,12
2006-01-01,-0.78121203,0.18232892,0.04386132,1.0450805,-0.23321687,-0.20493004,0.01578873,0.31379497,-0.010097006,-0.38292372,1
2006-02-01,-0.59893143,0.7842693,-0.06490725,1.0254213,-0.0284769,-0.38867426,0.06989368,0.057557452,0.04844657,-0.371861,2
2006-03-01,-0.5334546,1.9114071,0.020821907,0.52741075,-0.030455044,-0.18773359,-0.18657559,0.021284733,0.029050482,-0.18677437,3
2006-04-01,-0.16997793,3.544841,0.09285151,0.08500585,-0.12051919,0.34843135,0.33859375,0.23268478,-0.01697898,0.4371318,4
2006-05-01,0.03980065,4.676398,-0.026374456,0.22206242,-0.014311421,0.19218458,0.40351078,0.23615095,0.121401206,0.6755452,5
2006-06-01,0.14584462,4.657572,-0.03194914,0.12789202,-0.0011946517,0.20317751,0.27530402,0.078049906,0.5043105,0.7969705,6
2006-07-01,0.08508021,4.3519154,-0.04323215,0.3170403,-0.063113384,0.08934861,0.4039534,0.034161136,0.32066718,0.7057444,7
2006-08-01,0.33067808,6.3969584,-0.01468175,0.4322507,0.055914763,0.4479199,0.2671564,0.24499369,-0.08036296,0.21150373,8
2006-09-01,0.6257748,6.725455,-0.1007791,0.5264686,-0.0069629042,0.9136822,0.3658835,0.2486499,0.008199542,0.15296175,9
2006-10-01,0.73762214,5.571324,-0.06655625,0.4665892,0.02071586,0.9939328,0.4021683,0.29048887,-0.023814473,0.27002382,10
2006-11-01,1.0345892,5.7820363,-0.00038408022,0.26228744,0.16234897,0.893366,0.22555415,0.4409918,0.016423626,0.39735562,11
2006-12-01,1.1488605,3.3122325,-0.13440502,0.20134777,0.117308296,0.4741088,0.24004,0.14866991,0.18490721,0.49541035,12
2007-01-01,0.7147572,-3.7253983,-0.5225789,0.07428924,0.08700989,0.18485038,0.10561568,0.22583641,0.30335742,0.20246741,1
2007-02-01,0.19324611,-6.5505276,-0.52229327,0.40339112,0.1712364,-0.0661547,-0.29178506,0.44157043,0.08046557,-0.18868673,2
2007-03-01,0.013697479,-7.4500422,-0.30509004,0.12935953,-0.074775994,0.2172129,-0.10999227,0.18178923,-0.15226136,-0.14852935,3
2007-04-01,-0.14329956,-6.3854814,-0.26095855,-0.03787274,-0.0014836964,0.14571398,0.018306455,0.15542437,-0.118510626,-0.17790176,4
2007-05-01,-0.27432626,-4.8845773,-0.5051525,-0.2179152,0.100070275,0.29788083,0.06604367,-0.019430827,0.21532829,0.012320242,5
2007-06-01,-0.15184799,-3.722693,-0.41335863,-0.30133128,0.26681235,0.56417465,0.25096628,-0.15126224,0.36798128,0.15061992,6
2007-07-01,-0.44631338,-3.888722,-0.3794574,-0.2008998,0.11457397,0.38455495,0.08668634,-0.23779774,0.47576922,-0.19802068,7
2007-08-01,-0.6071546,-3.7889905,-0.2777851,-0.38217404,0.21658033,0.5510134,0.12607859,-0.36802015,0.04311467,-0.28636384,8
2007-09-01,-1.0847144,-4.6926203,-0.15266049,-0.6448113,0.07959263,0.56064236,0.24406669,-0.27125037,0.21847324,-0.11292404,9
2007-10-01,-1.470766,-4.290563,-0.39627796,-0.7185245,-0.070144616,0.32762283,0.11414152,-0.27086806,0.052752707,0.21094446,10
2007-11-01,-1.61255,-3.1446402,-0.43247,-0.9649046,-0.04817458,-0.1027714,0.027116546,-0.11816649,0.12637645,-0.35708413,11
2007-12-01,-1.5719906,0.09385394,-0.4009864,-0.9820698,-0.21226196,-0.35826847,-0.22304423,-0.27450496,0.10278896,0.22396632,12
2008-01-01,-1.6943483,0.8253208,-0.63485855,-0.7779032,-0.007718969,0.056128964,-0.2598216,-0.18386093,0.08028778,0.48623976,1
2008-02-01,-1.7116301,2.7879825,-0.70909935,0.002201303,-0.42601198,-0.18099429,-0.3984036,0.0022778942,-0.044545356,0.37156925,2
2008-03-01,-1.107201,6.98852,-0.676745,0.31615323,-0.58212173,0.011868902,-0.4986173,0.13104108,0.1499191,0.29339916,3
