time,Nino34,WWV,NPMM,SPMM,IOB,IOD,SIOD,TNA,ATL3,SASD,month
2008-04-01,-0.95343906,8.037511,-0.7550196,0.29699916,-0.5512325,-0.26172635,-0.37303314,-0.041857675,0.12896399,0.18807632,4
2008-05-01,-0.72614837,8.281822,-0.8527946,0.36440527,-0.5013493,0.12083263,-0.08767585,0.07683471,0.47185132,-0.0350087,5
2008-06-01,-0.55119383,7.231213,-0.8172117,0.27273792,-0.28114942,0.6082191,0.1602003,0.073501095,0.5435312,-0.10510972,6
2008-07-01,-0.14752069,5.5829825,-0.47652233,0.20557472,-0.15513137,0.79052067,0.18077023,0.13598904,0.5728448,0.08925553,7
2008-08-01,-0.009123268,3.6860871,-0.6065527,0.27845234,-0.13700794,0.23188151,0.1596254,0.08823116,0.38091213,-0.068610385,8
2008-09-01,-0.23485155,1.2071748,-0.6089072,0.12803134,0.12025341,0.10138557,0.11408992,0.13772513,0.10563148,-0.03491449,9
2008-10-01,-0.3449329,-0.4198468,-0.6713695,0.021378823,0.13828692,-0.02064263,0.05325349,0.056374546,0.18340872,0.16005349,10
2008-11-01,-0.44695568,-2.8026721,-0.5925069,-0.17874262,-0.004106795,-0.2023843,0.40731072,-0.059310127,0.312289,0.34083664,11
2008-12-01,-0.8447277,-3.8738813,-0.39751694,0.62276727,-0.113189735,0.052643623,0.5277733,-0.025507228,0.25642726,0.80951196,12
2009-01-01,-0.9398426,-0.60535353,-0.38454607,0.3491215,-0.061667096,-0.056752186,0.2697427,-0.2203408,0.25098652,1.0247626,1
2009-02-01,-0.5931808,-0.08187335,-0.4438469,0.21333212,-0.0049711214,0.3257676,0.8576157,-0.58928704,0.19161431,1.0003655,2
2009-03-01,-0.4720106,1.4738114,-0.32704845,-0.019209197,0.027464686,0.30610028,0.19354093,-0.5947184,0.1328825,0.7506948,3
2009-04-01,-0.2792772,4.640861,-0.3054655,0.13279203,-0.11187317,-0.04197671,0.18864715,-0.56293464,0.30673027,0.56967366,4
2009-05-01,0.15603693,5.4445577,0.15786342,0.36503223,0.00025511667,0.08223642,0.37645847,-0.6159359,0.7114736,0.4986891,5
2009-06-01,0.4253019,6.2205086,0.38674468,0.59491235,0.15562218,0.1692708,0.21005763,-0.36293432,0.12546429,0.31575528,6
2009-07-01,0.6655831,5.349059,0.29396752,0.5622579,0.03425347,-0.08746303,-0.18456359,0.07041609,-0.5726505,0.3347723,7
2009-08-01,0.649205,4.500778,0.3536681,0.46072835,0.103520766,-0.026001247,-0.32039082,0.01567469,-0.8249046,-0.07962875,8
2009-09-01,0.7577975,4.3169107,0.4380447,0.3922402,0.07636731,-0.13688989,-0.1009577,0.02577603,-0.5307378,-0.26414877,9
2009-10-01,0.8778348,5.4693694,0.40617007,0.37775663,0.1816924,-0.1066201,0.27261177,0.2465103,-0.30544344,-0.32353035,10
2009-11-01,1.4681671,6.807703,0.13157903,0.40378925,0.13404965,-0.24380171,0.14061783,0.187395,-0.33432633,-0.7989241,11
2009-12-01,1.6141846,5.943028,0.24973267,0.4687561,0.2894686,0.18874171,-0.031650785,0.1804022,-0.043628875,-1.1637952,12
2010-01-01,1.5363749,1.3412697,0.3369199,-0.300703,0.22154945,0.11837116,0.14167772,0.48020807,0.24163742,-1.1716266,1
2010-02-01,1.2215987,2.2473533,0.12748672,-0.7409671,0.4159449,-0.22681394,0.19857608,0.78968924,0.3101528,-0.93339014,2
2010-03-01,1.0043888,0.047293287,-0.20965768,-0.7667298,0.44932786,0.026050942,-0.0705286,1.1286788,0.2596222,-1.046235,3
2010-04-01,0.56989986,-3.1692007,-0.239217,-0.57718587,0.40883654,0.24862608,0.17665097,1.2045494,0.25490776,-0.25251898,4
2010-05-01,-0.15589336,-5.837622,-0.44674265,-0.57795405,0.30842072,-0.32537672,0.052404422,1.1064554,0.31027338,0.10778906,5
2010-06-01,-0.7157779,-7.1916203,-0.5881678,-0.78044426,0.1652679,-0.1346182,-0.2918348,0.8151638,0.51113683,0.20061034,6
2010-07-01,-1.1196457,-6.485303,-0.5290843,-0.8449184,0.13161309,-0.13522759,0.0622012,0.6009668,-0.052636307,0.15170936,7
2010-08-01,-1.3242958,-6.727379,-0.6544816,-0.8271555,0.11551944,-0.64805263,-0.097515725,0.4982492,0.055604372,0.17043847,8
2010-09-01,-1.4683144,-6.845588,-0.77722555,-0.7966171,0.059123844,-1.2550976,-0.54269147,0.35119686,0.29348034,0.33589795,9
2010-10-01,-1.5949631,-6.275071,-0.71853,-0.886059,-0.049124025,-1.318495,-0.76994956,0.3517442,0.5313589,0.51265025,10
2010-11-01,-1.6291137,-3.98975,-0.68598527,-0.80008346,-0.08937029,-0.5286974,-0.963154,0.45224088,0.5652605,0.46760002,11
2010-12-01,-1.7062526,-2.4861925,-0.49357426,-1.1617364,-0.25105473,-0.4454656,-0.997341,0.6671925,0.2807571,0.96469307,12
2011-01-01,-1.6176462,0.9434209,-0.33140665,-1.3441032,-0.36335492,-0.047071677,-0.80733776,0.6079739,0.22083734,1.6090299,1
2011-02-01,-1.1135298,6.8495555,-0.35648713,-1.0164211,-0.35803643,-0.1558015,-0.70817393,0.24990642,0.15966253,1.1148524,2
2011-03-01,-0.9824442,7.9019203,-0.3754392,-0.50713503,-0.3214137,0.034618635,-0.5464368,0.19490762,0.05543688,0.8120029,3
2011-04-01,-0.69792825,8.584873,-0.46313536,-0.6168843,-0.4004538,0.02191779,-0.9299277,0.122897826,0.14531808,0.80941683,4
2011-05-01,-0.4111104,7.6354322,-0.56867754,-0.59806776,-0.2921415,-0.06236365,-0.5878892,0.20047756,-0.21112354,0.76854086,5
2011-06-01,-0.29762837,5.450761,-0.9468377,-0.58960664,-0.14784302,0.06235782,-0.40196458,0.30368468,-0.73447204,0.7244042,6
2011-07-01,-0.35845396,3.2016826,-1.0156881,-0.7849827,-0.045937303,0.43385094,-0.07358241,0.16555497,-0.40663627,0.84298533,7
2011-08-01,-0.6174758,0.965182,-0.94046116,-0.7049492,0.02990481,0.47613963,-0.11329126,0.0004005769,-0.21636838,0.47218883,8
2011-09-01,-0.7417403,-1.0553796,-0.868885,-0.6583335,-0.059361912,0.69363046,0.15975338,-0.051706925,0.07676816,0.16816568,9
2011-10-01,-0.9282676,-0.57883304,-0.8764306,-0.52034926,0.12336529,0.5692456,0.1642163,0.058142044,0.22027186,-0.03805962,10
2011-11-01,-1.1709416,0.05850208,-0.8645802,-0.3372859,0.18596932,0.0016743863,0.039475042,-0.11459862,-0.1832357,1.0231489,11
2011-12-01,-1.0622026,-0.8020126,-0.79245394,-0.18240331,0.13274345,-0.07338751,-0.12361777,-0.12921648,-0.7189609,1.7623259,12
2012-01-01,-0.95003206,0.4386919,-0.61846423,0.5982651,-0.055349886,0.02393141,-0.2543262,-0.21160227,-0.74494934,1.1877933,1
2012-02-01,-0.6797705,2.3234541,-0.56993324,0.6598736,-0.12772936,-0.18357047,-0.20730154,-0.40218064,-0.7380836,1.4549874,2
2012-03-01,-0.52502245,2.4198995,-0.73730457,0.78794765,-0.3844763,0.16568562,-0.32697386,-0.48499852,-0.49939615,0.20075099,3
2012-04-01,-0.37938917,3.7687635,-0.6581143,0.49542913,-0.123701125,0.08161345,-0.28353402,-0.3941327,-0.6511095,0.5183086,4
2012-05-01,-0.14973971,4.4160376,-0.7155099,0.2964861,-0.0064580557,0.117842115,-0.31143543,-0.21397877,-0.51561975,0.13093455,5
2012-06-01,0.16404869,5.162313,-0.843004,0.42165574,-0.14461029,0.14833795,-0.23254506,-0.059451755,-0.2023975,0.3197268,6
2012-07-01,0.39946577,4.110021,-0.94704366,0.3091284,-0.012703595,0.47655457,-0.1994905,-0.010128731,-0.25339147,0.112543955,7
2012-08-01,0.66908467,3.9694724,-1.0359957,0.1020254,0.17514254,0.87986976,-0.03683453,0.008159323,-0.25662366,0.20228657,8
2012-09-01,0.4068266,1.7431517,-0.8871292,-0.005271819,0.039467316,0.8428701,-0.12196935,0.18033855,-0.13581896,0.4966716,9
2012-10-01,0.24730971,1.8229636,-0.54227215,0.029233292,0.09358344,0.34170368,-0.29826054,0.22643368,-0.05985559,0.72973,10
2012-11-01,0.1968249,0.07432792,-0.419921,0.16478522,0.10972896,0.09986879,-0.22915414,0.22134888,-0.0030558049,0.3970367,11
2012-12-01,-0.048797023,-1.2006863,-0.09938221,0.16933316,0.19088244,0.13310593,-0.064703666,0.0049759625,-0.055568874,-0.055058893,12
2013-01-01,-0.3275774,-1.1319935,-0.4403428,0.13957234,0.040757097,0.049972497,-0.49090767,-0.085875936,0.06661796,0.007715789,1
2013-02-01,-0.25423333,0.18797165,-0.53119195,0.78876,0.1057012,0.06726724,-0.25034216,-0.10220898,-0.029625949,0.15374443,2
2013-03-01,-0.043708865,-0.012780536,-0.53052986,0.5763666,0.15616715,-0.1340501,-0.13122408,0.19213417,0.04047646,-0.6797263,3
2013-04-01,-0.07561924,-0.38036716,-0.14231364,0.31284776,-0.06835352,-0.08794375,-0.22607055,0.024197185,-0.01110675,-0.4123994,4
2013-05-01,-0.24981806,0.5494293,0.12950212,0.17181036,-0.31069875,-0.6233802,-0.3659948,0.102870405,-0.360299,-0.22946924,5
2013-06-01,-0.29618636,2.1167889,-0.09010396,0.040013302,-0.49844947,-0.68207943,-0.059404474,-0.32852125,-0.5407333,-0.045192473,6
2013-07-01,-0.38457763,2.6406531,0.03696799,0.026229396,-0.40523598,-0.4642534,0.0621811,-0.20444956,-0.44111705,-0.13965228,7
2013-08-01,-0.32769692,3.418222,-0.24922597,-0.011770216,-0.23932676,-0.33255792,0.026377121,-0.12091422,-0.5548024,-0.4236068,8
2013-09-01,-0.09431805,4.953244,-0.1746916,0.14330202,-0.11246603,-0.40562773,0.13005945,-0.02015221,-0.6115179,-0.4440321,9
2013-10-01,-0.25124994,4.8992305,-0.2464075,-0.01950718,-0.0114588775,-0.24117124,-0.043938886,-0.0012515597,-0.44213045,0.030809984,10
2013-11-01,0.053533368,5.5858264,-0.13714808,-0.10792596,0.15969299,0.1836665,0.116662815,-0.2452754,-0.42749253,-0.009186964,11
2013-12-01,-0.02367382,4.155167,-0.030492922,-0.1742296,0.01097603,-0.06197235,0.23421706,-0.20499833,-0.53562844,0.050589897,12
2014-01-01,-0.29550627,3.579595,0.085846014,-0.2850118,-0.06836542,0.124394804,0.11756322,-0.45710695,-0.5708926,-0.49442604,1
2014-02-01,-0.4151739,6.5485315,0.34972566,-0.39428285,-0.15374003,-0.0031892592,-0.005696287,-0.67715216,-0.5082845,-1.1733227,2
2014-03-01,-0.083668925,10.743661,0.53267086,-0.434717,-0.1235167,-0.4901404,-0.12055599,-0.7600731,-0.3979992,-0.41041312,3
2014-04-01,0.18333665,9.576614,0.34405047,-0.5819669,-0.051082756,-0.25748488,0.03184769,-0.61919343,-0.123355046,-0.098516844,4
2014-05-01,0.35874107,7.636667,0.3143511,-0.53261864,0.07484865,-0.18960273,-0.10273484,-0.50719106,0.14508893,-0.17966434,5
2014-06-01,0.34011188,4.3948197,0.25130302,-0.47758165,0.04280876,-0.38456511,0.0972588,-0.5784171,-0.20560755,-0.17170425,6
2014-07-01,0.052524142,2.9488242,0.29151517,-0.3129739,-0.10091431,-0.47055948,0.06761725,-0.50477797,-0.78642887,0.27852938,7
2014-08-01,0.22312874,5.848296,0.23363036,-0.08886889,-0.062777534,-0.570495,-0.09725709,-0.46594116,-0.6129309,0.33622873,8
2014-09-01,0.4062799,6.851764,0.44414586,-0.22180635,0.0029857366,-0.4077517,-0.21028252,-0.17566776,-0.23946252,0.19622889,9
2014-10-01,0.45429912,6.026236,0.5578202,-0.2327596,0.15156879,0.1451214,0.046818294,-0.049512792,-0.28616664,0.23130494,10
2014-11-01,0.68824035,6.4738455,0.39422676,-0.16926181,0.11658386,0.08249788,0.38546434,-0.2292519,-0.6669411,0.09977274,11
2014-12-01,0.71591085,4.4756017,0.51556724,-0.30742675,0.08327705,-0.09332351,0.37107435,-0.36438137,-0.8777071,0.53384167,12
2015-01-01,0.5648329,1.9828444,0.6874504,-0.23396571,-0.13315761,-0.40064496,0.30055153,-0.6105605,-0.66257256,-0.86124456,1
2015-02-01,0.5784116,4.6495714,0.9639395,-0.079537064,-0.16614668,-0.34687227,-0.78151524,-0.5792719,-0.44558766,-0.50358653,2
2015-03-01,0.5343202,5.8157406,0.90366566,-0.11518343,0.05096139,-0.1335751,-0.015828326,-0.8156572,-0.3364733,0.27790147,3
2015-04-01,0.73803794,7.346817,0.7478982,0.3008742,0.097105734,-0.055535,-0.0024691059,-0.8234738,-0.3187506,0.36040425,4
2015-05-01,0.92833847,7.0993824,0.5214639,0.37943506,0.22086123,0.3701826,0.53638846,-0.60419244,-0.23441482,0.23300277,5
2015-06-01,1.171676,5.3277783,0.8318038,0.28069228,0.3029061,0.39174262,0.53880626,-0.7828604,-0.86380726,0.14650576,6
2015-07-01,1.4469569,5.3470526,1.1578715,0.39537913,0.28805727,0.4366777,0.44391486,-0.38358727,-0.58750635,0.44301265,7
2015-08-01,1.9518286,5.5592237,1.2923622,0.41702887,0.36199385,0.6530784,0.33961877,-0.08389101,-0.65346855,0.5392922,8
2015-09-01,2.1764402,6.0066214,1.3461609,0.60216683,0.40168354,1.0475113,0.33078644,0.11203066,-0.5799836,0.2699957,9
2015-10-01,2.351345,5.5022244,1.2557048,0.6472307,0.47152025,0.9696415,0.08707953,0.282907,-0.33357406,-0.41571498,10
2015-11-01,2.7604933,3.8558557,0.76949084,0.3139388,0.3872746,0.6037539,-0.0031605102,0.00044694488,-0.122082956,-0.23188692,11
2015-12-01,2.7126808,-0.5571564,0.42008874,0.20861158,0.49647427,0.19308499,0.1936199,-0.16557759,-0.044846397,-0.7458329,12
2016-01-01,2.5628088,-4.3422585,0.36534262,1.1785523,0.5621152,-0.44873795,0.13331944,0.075819336,-0.044269327,-0.5599127,1
2016-02-01,2.2636442,-10.500331,0.456778,0.9332968,0.32967693,-0.19822234,0.16923983,0.008528298,-0.17597942,-0.9261795,2
2016-03-01,1.6180269,-14.566931,0.5757102,0.89312047,0.65420663,-0.059519988,0.26984277,-0.069683835,-0.12219866,-0.48257357,3
2016-04-01,1.1399484,-17.334232,0.57323235,0.6553759,0.55662954,-0.24378958,0.3348956,-0.11675287,-0.20785835,-0.31350234,4
2016-05-01,0.45814633,-17.350403,0.4464582,0.87752765,0.45760295,-0.36311987,0.4946553,-0.049370375,-0.39946532,-0.4622032,5
2016-06-01,-0.017092703,-14.961765,0.7055369,0.97569793,0.075051874,-0.6917348,-0.027500963,-0.09202355,-0.00026503942,-0.4219172,6
2016-07-01,-0.30682158,-11.535408,0.7257573,1.0117213,-0.105821475,-0.97978586,-0.16656584,-0.12312384,0.28760546,-0.18315904,7
2016-08-01,-0.44175175,-10.138237,0.6866632,1.0942514,-0.049200524,-0.70612687,-0.2462491,0.004299378,0.1081827,-0.31977203,8
2016-09-01,-0.47574905,-8.039309,0.38594633,1.1173373,-0.28538778,-1.1792845,-0.39926738,-0.083480895,0.110588044,-0.35186976,9
2016-10-01,-0.5664603,-7.6638703,0.17361942,1.2464844,-0.29018545,-0.62172836,-0.42200553,-0.15476282,0.25166446,-0.30026782,10
2016-11-01,-0.47698104,-5.5727596,0.23059608,1.0986936,-0.29211253,-0.46769089,-0.6100775,0.09316425,0.2931956,0.029713258,11
2016-12-01,-0.38642636,-3.404193,0.099300586,0.8435334,-0.23016234,-0.20859048,-0.57974005,0.09886863,0.4036911,-0.77163917,12
2017-01-01,-0.29758987,-2.2178786,0.21475345,0.7793695,-0.34149706,-0.18685958,-0.3392585,-0.030284489,0.30763862,-0.9462764,1
2017-02-01,0.08697626,-2.484597,0.3131851,0.7921856,-0.2128952,0.21732384,0.20655574,-0.21912102,-0.0446255,0.077429645,2
2017-03-01,0.20292005,-2.3273914,0.4119852,0.77074665,-0.32043448,0.008673906,-0.19658607,-0.37015983,-0.045518048,-0.14822093,3
2017-04-01,0.31596288,-2.7081127,0.41655758,0.6829897,-0.34663498,0.18292402,-0.058773976,-0.056597218,0.061504032,-0.16008928,4
2017-05-01,0.47382495,-0.8530113,0.23545633,0.6432358,-0.16075984,0.11548778,0.06537869,0.111398265,-0.05481486,0.15088315,5
2017-06-01,0.44117844,-2.602044,0.1916572,0.23412499,-0.096998386,0.17679992,0.07246718,0.16619933,-0.10316526,0.16161826,6
2017-07-01,0.37400112,-3.012414,0.25502825,0.13822299,0.06820727,0.2383339,0.56065285,0.11071257,-0.3017152,0.32433367,7
2017-08-01,-0.060499575,-5.1700764,0.36592183,0.117939115,0.12170076,0.46720025,0.54819584,0.019474065,-0.056417283,0.5231363,8
2017-09-01,-0.3727311,-7.777193,0.29865265,-0.10080976,0.087438226,0.092580475,0.37854517,-0.069817565,0.02698704,0.6950598,9
2017-10-01,-0.4775067,-7.1951513,0.17811528,-0.19096977,0.025928795,-0.19003688,0.4886909,-0.17246413,-0.060887348,0.57767695,10
2017-11-01,-0.8028161,-6.3796396,0.50619084,-0.057722878,-0.011044524,-0.22094984,0.19869821,-0.017295307,-0.26297495,0.2936606,11
2017-12-01,-0.9404511,-4.677837,0.611766,-0.41336426,-0.32152346,-0.6005356,0.06694879,-0.0033802143,-0.34030825,0.71681005,12
2018-01-01,-0.72234285,-1.0829499,0.57981676,-0.39428884,-0.5321761,-0.4051157,-0.1726864,-0.352283,-0.2517663,0.8506049,1
2018-02-01,-0.7202066,1.1867626,0.49342716,-0.65503955,-0.18911108,0.044459086,0.09501978,-0.7389763,-0.386631,1.0693114,2
2018-03-01,-0.7217743,2.910556,0.3971075,-0.62799436,-0.2594953,-0.26873943,-0.38601792,-0.5819647,-0.5799659,1.0760837,3
2018-04-01,-0.4805044,5.356792,0.6520237,-0.5563984,-0.2784093,-0.108803585,-0.37437347,-0.83478576,-0.51357836,0.81590503,4
2018-05-01,-0.21175776,6.518542,0.6051473,-0.22059754,-0.18001832,-0.19504449,-0.16832447,-1.1494367,-0.12185205,0.69978535,5
2018-06-01,0.10046994,7.2566996,0.3754124,-0.08845058,-0.2193483,-0.28727686,-0.0052322494,-1.1435883,-0.017574403,0.2866894,6
2018-07-01,0.24067166,7.31607,0.42484546,-0.0868292,-0.23238659,0.008741342,0.18101731,-0.9431291,0.08187606,-0.08704079,7
2018-08-01,0.1420066,7.5135655,0.49250653,-0.04689522,-0.27535382,0.028051935,0.38639674,-0.6686259,0.1351831,0.09435412,8
2018-09-01,0.21954809,8.365707,0.37077013,-0.007672553,-0.09734964,0.43436304,0.41641197,-0.6641504,0.27897626,0.3461771,9
2018-10-01,0.698567,10.270405,0.24310416,0.07111604,-0.12184199,0.124053426,0.38742512,-0.3333759,0.35128123,0.02309415,10
2018-11-01,0.77348995,8.13075,0.20938458,0.32659745,-0.08023978,0.21730354,0.5629161,-0.5092301,0.38513795,-0.1438695,11
2018-12-01,0.77801985,5.541111,0.18904102,0.3127328,-0.027961908,0.020243773,0.5094118,-0.5917531,0.26582307,-0.6187123,12
2019-01-01,0.6073826,2.0167055,0.06603034,-0.1913527,-0.042340185,-0.0062930356,0.40160632,-0.2912646,0.3026692,-1.2239561,1
2019-02-01,0.61803716,1.36214,0.26101482,0.05334823,0.055865083,-0.38743272,0.61238575,-0.21293217,0.27632013,-0.9423368,2
2019-03-01,0.86296934,0.44815782,0.3030893,-0.014995692,-0.06810821,-0.30753437,0.22504792,-0.44408813,0.46444598,-1.2395142,3
2019-04-01,0.67357117,-3.4123962,0.52501434,-0.030405678,0.115430936,-0.20841222,0.4414938,-0.5852573,0.133553,-0.87057376,4
2019-05-01,0.7153996,-5.3056655,0.8584624,-0.050380383,0.1523745,0.37668136,0.45182982,-0.4586386,0.009043823,-0.63179135,5
2019-06-01,0.5307276,-5.444161,0.688546,0.055100966,0.33290282,0.754565,0.6467631,-0.36995438,-0.22518146,-0.40671876,6
2019-07-01,0.37578723,-5.0628457,0.6617533,-0.1385862,0.33401746,0.7426616,0.83716416,-0.31078508,-0.19334409,-0.4088579,7
2019-08-01,0.005985983,-4.870597,0.6321303,-0.18704364,0.20911424,1.2025615,1.1037892,-0.2332608,-0.0007455024,-0.31664184,8
2019-09-01,-0.1498362,-2.438561,0.6591895,-0.22192986,0.085369065,1.379453,0.9853406,-0.032943968,0.12587479,-0.31054723,9
2019-10-01,0.43038693,-0.43584,0.52433795,-0.20155002,0.22568792,1.9770085,0.95891774,-0.120539404,0.3241907,-0.5783571,10
2019-11-01,0.45132977,-0.8646007,0.6329307,0.012319348,0.17090178,1.5506319,1.0358406,-0.20763646,0.90275854,-0.30077034,11
2019-12-01,0.3884414,-0.1923263,0.62201065,-0.11709874,0.20958358,0.61707175,0.19403186,-0.35249618,0.99614185,-0.9297807,12
2020-01-01,0.46431693,-1.6938907,0.25991878,-0.2175746,0.40001112,0.13347614,0.1805135,-0.2972486,0.9412253,-0.8914285,1
2020-02-01,0.32018262,-2.6425068,-0.0022060345,-0.324982,0.22670656,-0.078033864,0.1817835,-0.06383621,0.6685146,-0.3592151,2
2020-03-01,0.39848104,-5.0096474,-0.1408004,-0.032713845,0.19815576,-0.19906394,0.33650517,0.03934622,0.12920678,-0.35000828,3
2020-04-01,0.3498727,-6.79046,-0.02141193,0.19770862,0.2041427,-0.27111638,-0.5085288,0.17903669,0.03613203,-0.17011261,4
2020-05-01,-0.26084027,-7.598268,0.15836708,0.2892159,0.21492779,0.23525375,-0.17037521,-0.032658506,-0.053804003,-0.13928954,5
2020-06-01,-0.448715,-5.297815,0.15067682,-0.03207648,0.23948132,0.7312073,0.12560722,0.15798889,-0.330261,-0.04003094,6
2020-07-01,-0.26481083,-2.8980072,0.048796095,0.025445895,0.2755343,0.432661,0.03156065,0.040125657,-0.12728584,-0.302023,7
2020-08-01,-0.67125666,-4.155302,0.047428835,0.006371585,0.112748936,-0.37839222,-0.12187197,-0.047075737,-0.3673579,-0.25424245,8
2020-09-01,-0.8903855,-4.8140845,0.026167842,-0.35200143,0.11661678,-0.3793766,-0.21743707,-0.13318199,-0.42140573,-0.25889057,9
2020-10-01,-1.2995484,-5.2737103,0.2610248,-0.6293054,0.122241974,-0.032031722,0.16309234,-0.033863403,-0.00862179,-0.09378032,10
2020-11-01,-1.4261388,-2.9722445,0.2679849,-0.5221979,0.05367875,-0.30620226,0.09489136,-0.12177498,-0.075853266,0.28542945,11
2020-12-01,-1.1885755,-1.7897989,0.058190387,-0.7585756,-0.03554228,-0.032068532,0.13034104,-0.07992142,-0.40363857,0.46619207,12
2021-01-01,-0.99209386,-1.8516666,-0.27997673,-1.0539684,-0.2330432,-0.18570887,-0.3916469,0.07079287,-0.42260382,0.67937446,1
2021-02-01,-0.86940676,-0.59274477,-0.43171751,-0.8624535,-0.20620768,-0.07235545,-0.09569994,-0.060514454,-0.36855808,0.82192314,2
2021-03-01,-0.6137344,1.5267724,-0.62574583,-0.5100355,-0.158484,0.054500025,-0.25387737,-0.29891893,-0.5179452,0.1733231,3
2021-04-01,-0.6427023,0.89159185,-0.41185594,-0.52102286,-0.26325527,0.13602103,-0.19525066,-0.20773725,-0.43640774,-0.04002023,4
2021-05-01,-0.40016133,1.7510053,-0.50568676,-0.25322798,-0.21004419,-0.41721445,-0.2932743,-0.30700055,0.19620182,0.19320849,5
2021-06-01,-0.20396866,-0.19791423,-0.5183869,-0.20297742,-0.2757902,-0.4978718,-0.26361486,-0.39450547,0.8929149,-0.03308765,6
2021-07-01,-0.28635952,-1.782104,-0.45948312,-0.14742613,-0.17923674,-0.4817736,-0.55890065,-0.30867848,1.0223653,0.07348282,7
2021-08-01,-0.46427026,-1.0078243,-0.42577663,-0.11074892,-0.116535924,-0.5389223,-0.6399544,-0.21421039,0.8610512,0.09287977,8
2021-09-01,-0.50385165,-2.4283102,-0.35473108,-0.3481978,-0.09251076,-0.52130824,-0.5781946,-0.04151348,0.64202446,0.23461723,9
2021-10-01,-0.9751682,-3.8405232,-0.43775222,-0.6177886,-0.15711147,-0.6690912,-0.586454,-0.18708909,0.4384187,0.38987425,10
2021-11-01,-1.0400525,-2.7366796,-0.32454163,-0.62836653,-0.21806017,-0.54672855,-0.27595708,-0.042033505,0.49559486,0.55170363,11
2021-12-01,-1.1070652,-0.6431352,-0.12061141,-0.75360113,-0.13375553,-0.33629492,-0.20565413,-0.14621045,0.03789359,1.0008525,12
2022-01-01,-0.9378764,2.9381654,0.12589496,-0.7988131,0.124683894,-0.34753758,0.24849638,0.14593083,-0.16304226,0.5423372,1
2022-02-01,-0.8785025,5.5964565,0.10870819,-0.60616684,-0.24648473,-0.49456504,-0.2484985,0.18481506,-0.3840367,-0.18530643,2
2022-03-01,-1.0685,3.592572,0.032067716,-0.7334837,-0.2968161,-0.16759275,-0.21992877,-0.42982447,-0.13011418,-0.42233983,3
2022-04-01,-1.1229689,4.955959,-0.1937139,-0.81737584,-0.048891287,-0.18784484,-0.26150906,-0.52141416,-0.23346047,-0.062166017,4
2022-05-01,-1.1439607,7.179156,-0.5184318,-0.8243006,-0.29789647,-0.30768427,-0.27631208,-0.18380587,-0.3558049,0.3007837,5
2022-06-01,-0.8230432,8.429367,-0.3554108,-0.700143,-0.33327818,-0.30476135,-0.5520197,-0.12749718,0.12497001,0.34147725,6
2022-07-01,-0.7500699,6.357469,-0.38295406,-0.81504196,-0.48035607,-0.8183293,-0.9040445,-0.27736133,-0.38674086,0.17592135,7
2022-08-01,-0.98262995,4.9687667,-0.23535477,-0.85367846,-0.44522703,-0.96945596,-1.0512915,-0.18747728,-0.3978872,0.17484733,8
2022-09-01,-1.0696108,4.521882,-0.08742223,-0.9194325,-0.41028702,-1.0858248,-0.7988311,-0.13762307,-0.24689059,0.26055557,9
2022-10-01,-1.0078682,3.442905,0.051498085,-0.90326715,-0.49384797,-1.0833973,-0.6002633,-0.11968932,0.046678707,0.013577278,10
2022-11-01,-1.128119,5.969523,-0.25171456,-0.40695736,-0.41904697,-0.31516367,-0.019627335,-0.2000587,-0.15088317,0.25581086,11
2022-12-01,-0.95822114,7.691436,-0.19252023,0.016364425,-0.38917747,-0.00417659,-0.24245979,-0.13808066,0.014007746,0.9522542,12
